VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2015-01-23 18:09:39,2015-01-23 18:34:52,1,4.00,-73.954872131347656,40.789081573486328,1,N,-73.954261779785156,40.788124084472656,1,18,1,0.5,3.95,0,0.3,23.75
1,2015-01-23 18:09:39,2015-01-23 18:29:36,1,3.30,0,0,1,N,0,0,2,15.5,1,0.5,0,0,0.3,17.3
1,2015-01-23 18:09:39,2015-01-23 18:20:00,1,1.50,-73.990402221679688,40.756393432617188,1,N,-74.00628662109375,40.740501403808594,1,9,1,0.5,2,0,0.3,12.8
1,2015-01-07 21:49:48,2015-01-07 22:03:46,1,3.40,-73.98760986328125,40.738864898681641,1,N,-73.954689025878906,40.777435302734375,1,13,0.5,0.5,2.85,0,0.3,17.15
1,2015-01-07 21:49:48,2015-01-07 21:55:49,1,1.30,-73.976020812988281,40.751708984375,1,N,-73.980941772460938,40.741157531738281,1,6.5,0.5,0.5,1.56,0,0.3,9.36
1,2015-01-07 21:49:48,2015-01-07 21:55:33,1,.90,-73.993576049804688,40.734329223632813,1,N,-73.992095947265625,40.743446350097656,1,6,0.5,0.5,1.45,0,0.3,8.75
1,2015-01-07 21:49:49,2015-01-07 21:59:06,2,1.40,-73.975784301757812,40.681583404541016,1,N,-73.993247985839844,40.687854766845703,2,8,0.5,0.5,0,0,0.3,9.3
1,2015-01-07 21:49:49,2015-01-07 21:54:08,1,.60,-73.982772827148438,40.756671905517578,1,N,-73.990180969238281,40.751094818115234,2,5,0.5,0.5,0,0,0.3,6.3
1,2015-01-18 00:06:35,2015-01-18 00:30:26,3,5.30,-73.990394592285156,40.718704223632812,1,N,-73.977691650390625,40.779590606689453,1,20,0.5,0.5,3,0,0.3,24.3
1,2015-01-18 00:06:36,2015-01-18 00:28:53,1,10.20,-73.991912841796875,40.758144378662109,1,N,-73.898651123046875,40.851337432861328,2,30.5,0.5,0.5,0,0,0.3,31.8
1,2015-01-18 00:06:36,2015-01-18 00:42:55,1,4.40,-73.987144470214844,40.720493316650391,1,N,-73.980545043945313,40.748458862304687,1,23.5,0.5,0.5,2.5,0,0.3,27.3
1,2015-01-18 00:06:38,2015-01-18 00:28:36,1,4.60,-73.981010437011719,40.781871795654297,1,N,-73.9423828125,40.748950958251953,2,18.5,0.5,0.5,0,0,0.3,19.8
1,2015-01-18 00:06:38,2015-01-18 00:09:44,2,.70,-73.985160827636719,40.748027801513672,1,N,-73.984855651855469,40.754257202148438,1,4.5,0.5,0.5,0.8,0,0.3,6.6
1,2015-01-18 00:06:38,2015-01-18 00:12:51,1,1.70,-73.988609313964844,40.7742919921875,1,N,-73.994773864746094,40.755447387695313,1,7.5,0.5,0.5,2.2,0,0.3,11
1,2015-01-18 00:06:38,2015-01-18 00:38:16,1,14.60,-74.001251220703125,40.73114013671875,1,N,-73.793922424316406,40.715156555175781,1,43,0.5,0.5,5,0,0.3,49.3
1,2015-01-18 00:06:38,2015-01-18 00:12:09,1,1.80,-73.999183654785156,40.754463195800781,1,N,-73.981231689453125,40.771656036376953,2,7,0.5,0.5,0,0,0.3,8.3
1,2015-01-18 00:06:39,2015-01-18 00:15:11,1,.70,-73.988662719726563,40.72149658203125,1,N,-73.984420776367188,40.727291107177734,1,7,0.5,0.5,0,0,0.3,8.3
1,2015-01-18 00:06:39,2015-01-18 00:24:25,2,2.80,-74.006088256835937,40.7403564453125,1,N,-73.981887817382812,40.739154815673828,1,13.5,0,0.5,2.86,0,0.3,17.16
1,2015-01-18 00:06:39,2015-01-18 00:17:05,1,1.30,-73.989738464355469,40.734359741210937,1,N,-74.008201599121094,40.737831115722656,1,8.5,0.01,0.5,1.86,0,0.3,11.17
1,2015-01-18 00:06:40,2015-01-18 00:09:20,1,.60,-73.976181030273438,40.744529724121094,1,N,-73.982742309570313,40.738693237304688,1,4,0.5,0.5,1.05,0,0.3,6.35
1,2015-01-18 00:06:40,2015-01-18 00:46:25,1,8.40,-74.003059387207031,40.744167327880859,1,N,-73.895561218261719,40.703506469726563,1,32,0.5,0.5,8.3,0,0.3,41.6
1,2015-01-18 00:06:40,2015-01-18 00:22:01,2,3.70,-73.959342956542969,40.801410675048828,1,N,-73.989021301269531,40.759315490722656,2,14,0.5,0.5,0,0,0.3,15.3
1,2015-01-18 00:06:40,2015-01-18 00:51:44,1,19.20,-73.783554077148438,40.648372650146484,2,N,-73.956451416015625,40.777355194091797,1,52,0,0.5,11.6,5.33,0.3,69.73
1,2015-01-18 00:06:40,2015-01-18 00:12:14,1,1.50,-74.000015258789063,40.743118286132812,1,N,-73.985397338867187,40.763107299804688,1,7,0.5,0.5,0,0,0.3,8.3
1,2015-01-18 00:06:41,2015-01-18 00:14:33,2,1.20,-73.982345581054687,40.740146636962891,1,N,-73.990432739257813,40.730846405029297,2,7,0.5,0.5,0,0,0.3,8.3
1,2015-01-18 00:06:41,2015-01-18 00:13:32,1,1.60,-73.987091064453125,40.733085632324219,1,N,-73.9713134765625,40.751083374023438,1,7.5,0.5,0.5,2,0,0.3,10.8
1,2015-01-18 00:06:42,2015-01-18 00:19:39,2,1.90,-73.980522155761719,40.774909973144531,1,N,-73.967521667480469,40.757583618164063,1,10.5,0.5,0.5,1.8,0,0.3,13.6
1,2015-01-18 00:06:42,2015-01-18 00:11:43,1,.80,-73.982635498046875,40.761848449707031,1,N,-73.976768493652344,40.754249572753906,1,5.5,0.5,0.5,1.3,0,0.3,8.1
1,2015-01-18 00:06:42,2015-01-18 00:14:51,1,1.30,-73.988365173339844,40.759033203125,1,N,-73.969429016113281,40.756706237792969,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2015-01-18 00:06:42,2015-01-18 00:13:00,1,1.30,-73.985527038574219,40.76361083984375,1,N,-73.977027893066406,40.779056549072266,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2015-01-23 18:19:50,2015-01-23 18:41:14,1,6.90,-74.0118408203125,40.714935302734375,1,N,-73.972259521484375,40.758975982666016,1,22.5,1,0.5,4.85,0,0.3,29.15
1,2015-01-23 18:19:51,2015-01-23 18:31:23,2,1.90,-73.98388671875,40.759689331054688,1,N,-74.003829956054687,40.741939544677734,2,9.5,1,0.5,0,0,0.3,11.3
1,2015-01-23 18:19:51,2015-01-23 18:22:50,1,.40,-73.952468872070313,40.772090911865234,1,N,-73.959373474121094,40.771766662597656,2,4,1,0.5,0,0,0.3,5.8
1,2015-01-23 18:19:52,2015-01-23 18:32:18,1,2.00,-73.978813171386719,40.785228729248047,1,N,-73.950035095214844,40.780117034912109,1,10,1,0.5,2,0,0.3,13.8
1,2015-01-23 18:19:52,2015-01-23 18:26:32,1,.90,-73.998123168945313,40.751026153564453,1,N,-74.002517700195313,40.755954742431641,2,6,1,0.5,0,0,0.3,7.8
1,2015-01-23 18:19:52,2015-01-23 18:27:27,1,1.20,-73.990531921386719,40.737682342529297,1,Y,-73.985519409179688,40.727828979492188,1,6.5,1,0.5,1.66,0,0.3,9.96
1,2015-01-23 18:19:52,2015-01-23 18:29:00,1,1.80,-73.967216491699219,40.759998321533203,1,N,-73.95538330078125,40.780952453613281,1,8.5,1,0.5,2.05,0,0.3,12.35
1,2015-01-23 18:19:52,2015-01-23 18:25:45,2,1.10,-73.960647583007813,40.77239990234375,1,N,-73.949943542480469,40.78399658203125,2,6,1,0.5,0,0,0.3,7.8
1,2015-01-23 18:19:52,2015-01-23 18:25:44,1,.80,-73.977424621582031,40.774463653564453,1,N,-73.977676391601562,40.784015655517578,2,5.5,1,0.5,0,0,0.3,7.3
1,2015-01-23 18:19:53,2015-01-23 18:21:29,1,.70,-74.002304077148438,40.729484558105469,1,N,-73.996658325195312,40.737506866455078,2,4,1,0.5,0,0,0.3,5.8
1,2015-01-23 18:19:53,2015-01-23 18:46:40,1,3.90,-73.993995666503906,40.761714935302734,1,N,-73.991790771484375,40.726940155029297,1,18,1,0.5,3.95,0,0.3,23.75
1,2015-01-23 18:19:53,2015-01-23 18:30:47,1,2.30,-73.965682983398438,40.768550872802734,1,N,-73.942626953125,40.794334411621094,1,10,1,0.5,1.2,0,0.3,13
1,2015-01-23 18:19:53,2015-01-23 18:30:25,1,1.50,-73.969734191894531,40.763080596923828,1,N,-73.97662353515625,40.745357513427734,2,8.5,1,0.5,0,0,0.3,10.3
1,2015-01-23 18:19:53,2015-01-23 18:25:50,1,.80,-73.953178405761719,40.779609680175781,1,N,-73.954734802246094,40.788665771484375,1,6,1,0.5,1.55,0,0.3,9.35
1,2015-01-23 18:19:53,2015-01-23 18:24:50,1,.70,-73.982070922851562,40.731117248535156,1,N,-73.977203369140625,40.724231719970703,2,5,1,0.5,0,0,0.3,6.8
1,2015-01-23 18:19:53,2015-01-23 18:30:01,1,1.50,-73.969001770019531,40.763137817382813,1,N,-73.979080200195313,40.776664733886719,1,8.5,1,0.5,2.05,0,0.3,12.35
1,2015-01-23 18:19:54,2015-01-23 18:31:52,2,1.80,-73.978691101074219,40.736640930175781,1,N,-73.978866577148438,40.755077362060547,2,9.5,1,0.5,0,0,0.3,11.3
1,2015-01-23 18:19:54,2015-01-23 18:31:14,1,1.00,-73.990119934082031,40.746974945068359,1,N,-73.983718872070313,40.737869262695312,1,8.5,1,0.5,2.05,0,0.3,12.35
1,2015-01-23 18:19:54,2015-01-23 18:31:00,2,2.00,-73.973686218261719,40.763507843017578,1,N,-73.953529357910156,40.779659271240234,2,9.5,1,0.5,0,0,0.3,11.3
1,2015-01-23 18:19:55,2015-01-23 18:29:24,1,1.30,-73.997459411621094,40.746379852294922,1,N,-73.992057800292969,40.734523773193359,1,8,1,0.5,0.98,0,0.3,10.78
1,2015-01-23 18:19:55,2015-01-23 18:24:09,2,.80,-73.97802734375,40.786266326904297,1,N,-73.977531433105469,40.778812408447266,1,5,1,0.5,1.35,0,0.3,8.15
1,2015-01-23 18:19:55,2015-01-23 18:34:24,1,2.70,-73.984016418457031,40.754573822021484,1,N,-73.948516845703125,40.773822784423828,2,11.5,1,0.5,0,0,0.3,13.3
1,2015-01-07 22:02:05,2015-01-07 22:25:13,1,8.60,-73.999725341796875,40.737899780273438,1,N,-73.941719055175781,40.838298797607422,1,27.5,0.5,0.5,5.76,0,0.3,34.56
1,2015-01-07 22:02:05,2015-01-07 22:30:41,1,13.60,-73.986747741699219,40.750255584716797,1,N,-73.855705261230469,40.837535858154297,1,39.5,0.5,0.5,2,0,0.3,42.8
1,2015-01-07 22:02:05,2015-01-07 22:07:29,1,1.60,-73.948585510253906,40.782402038574219,1,N,-73.936248779296875,40.798908233642578,1,7,0.5,0.5,1,0,0.3,9.3
1,2015-01-07 22:02:06,2015-01-07 22:14:26,1,2.80,-73.980308532714844,40.761482238769531,1,N,-74.005020141601563,40.735382080078125,1,11.5,0.5,0.5,2.2,0,0.3,15
1,2015-01-07 22:02:06,2015-01-07 22:27:54,2,5.90,-73.995628356933594,40.7440185546875,1,N,-73.955764770507813,40.779266357421875,2,21.5,0.5,0.5,0,0,0.3,22.8
1,2015-01-07 22:02:06,2015-01-07 22:16:43,1,4.00,-74.008094787597656,40.748542785644531,1,N,-73.975662231445312,40.780307769775391,1,15,0.5,0.5,3.25,0,0.3,19.55
1,2015-01-07 22:02:07,2015-01-07 22:15:45,2,2.70,-73.982162475585937,40.775161743164062,1,N,-73.9482421875,40.776412963867188,1,12,0.5,0.5,1.5,0,0.3,14.8
1,2015-01-07 22:02:07,2015-01-07 22:10:48,1,1.10,-73.992019653320313,40.735244750976563,1,N,-73.978302001953125,40.742465972900391,1,7.5,0.5,0.5,1.76,0,0.3,10.56
1,2015-01-07 22:02:07,2015-01-07 22:23:16,1,4.70,-73.985969543457031,40.743690490722656,1,N,-73.918357849121094,40.755439758300781,1,18,0.5,0.5,3.86,0,0.3,23.16
1,2015-01-07 22:02:07,2015-01-07 22:28:09,1,4.70,-73.988571166992188,40.763347625732422,1,N,-73.987113952636719,40.714889526367188,2,19.5,0.5,0.5,0,0,0.3,20.8
1,2015-01-07 22:02:07,2015-01-07 22:31:39,2,5.60,-73.991973876953125,40.725383758544922,1,N,-73.973731994628906,40.782844543457031,2,22.5,0.5,0.5,0,0,0.3,23.8
1,2015-01-07 22:02:08,2015-01-07 22:25:45,1,10.00,-74.007637023925781,40.732868194580078,1,N,-73.928535461425781,40.851253509521484,1,30.5,0.5,0.5,6,0,0.3,37.8
1,2015-01-07 22:02:08,2015-01-07 22:10:17,1,1.40,-73.985336303710938,40.760307312011719,1,N,-73.997085571289063,40.747032165527344,1,7.5,0.5,0.5,1.75,0,0.3,10.55
1,2015-01-07 22:02:08,2015-01-07 22:16:20,1,2.50,-73.987014770507812,40.757900238037109,1,N,-73.995773315429688,40.733039855957031,2,11.5,0.5,0.5,0,0,0.3,12.8
1,2015-01-07 22:02:08,2015-01-07 22:05:47,2,.50,-73.99298095703125,40.742950439453125,1,N,-73.998153686523438,40.740665435791016,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2015-01-07 22:02:08,2015-01-07 22:08:03,1,.80,-73.971450805664063,40.761962890625,1,N,-73.982963562011719,40.769290924072266,1,6,0.5,0.5,2.15,0,0.3,9.45
1,2015-01-07 22:02:09,2015-01-07 22:11:46,1,2.00,-73.971847534179687,40.759895324707031,1,N,-73.954475402832031,40.784866333007813,1,9.5,0.5,0.5,1.08,0,0.3,11.88
1,2015-01-07 22:02:09,2015-01-07 22:04:09,1,.60,-73.979110717773437,40.782005310058594,1,N,-73.971893310546875,40.784603118896484,2,4,0.5,0.5,0,0,0.3,5.3
1,2015-01-07 22:02:09,2015-01-07 22:16:13,3,2.80,-73.982032775878906,40.750766754150391,1,Y,-73.94091796875,40.746719360351563,1,11.5,0.5,0.5,3.6,5.33,0.3,21.73
1,2015-01-07 22:02:10,2015-01-07 22:16:27,1,7.30,-73.961769104003906,40.759548187255859,1,N,-74.014190673828125,40.715377807617188,1,22.5,0.5,0.5,4.76,0,0.3,28.56
1,2015-01-07 22:02:11,2015-01-07 22:04:54,1,.60,-73.999702453613281,40.744125366210937,1,N,-74.0074462890625,40.741035461425781,1,4,0.5,0.5,1.05,0,0.3,6.35
1,2015-01-07 22:02:11,2015-01-07 22:13:10,1,1.90,-73.961990356445313,40.759441375732422,1,N,-73.982246398925781,40.751003265380859,1,9.5,0.5,0.5,1.2,0,0.3,12
2,2015-01-30 19:50:03,2015-01-30 20:04:19,5,3.64,-73.997886657714844,40.756134033203125,1,N,-73.962295532226563,40.779201507568359,1,13.5,1,0.5,3.06,0,0.3,18.36
2,2015-01-30 19:50:03,2015-01-30 19:57:03,2,.91,-73.9957275390625,40.725120544433594,1,N,-73.982818603515625,40.72283935546875,1,6,1,0.5,1.56,0,0.3,9.36
2,2015-01-30 19:50:03,2015-01-30 19:59:25,1,1.22,-73.986740112304688,40.729938507080078,1,N,-73.996780395507813,40.715255737304688,2,7.5,1,0.5,0,0,0.3,9.3
2,2015-01-30 19:50:04,2015-01-30 20:01:27,2,1.48,-73.998878479003906,40.728141784667969,1,N,-73.982757568359375,40.739700317382813,2,9,1,0.5,0,0,0.3,10.8
2,2015-01-30 19:50:04,2015-01-30 20:07:09,1,4.45,-73.986099243164062,40.726547241210938,1,N,-73.946922302246094,40.776218414306641,1,16.5,1,0.5,3,0,0.3,21.3
2,2015-01-30 19:50:04,2015-01-30 20:07:45,1,3.66,-73.986213684082031,40.740451812744141,1,N,-73.948097229003906,40.769908905029297,2,15,1,0.5,0,0,0.3,16.8
2,2015-01-30 19:50:04,2015-01-30 20:00:09,1,2.23,-73.958053588867188,40.784832000732422,1,N,-73.981101989746094,40.770957946777344,2,9.5,1,0.5,0,0,0.3,11.3
2,2015-01-30 19:50:04,2015-01-30 20:08:10,2,2.11,-74.007949829101563,40.740562438964844,1,N,-73.992195129394531,40.724960327148438,1,12.5,1,0.5,3.58,0,0.3,17.88
2,2015-01-30 19:50:04,2015-01-30 19:57:10,2,1.84,-73.953712463378906,40.766941070556641,1,N,-73.940200805664062,40.789424896240234,2,8,1,0.5,0,0,0.3,9.8
2,2015-01-30 19:50:05,2015-01-30 20:15:31,2,4.94,-73.985244750976563,40.722015380859375,1,N,-73.96209716796875,40.668876647949219,1,20.5,1,0.5,5.38,0,0.3,27.68
2,2015-01-30 19:50:05,2015-01-30 20:15:49,4,4.07,-73.950279235839844,40.777450561523438,1,N,-73.99005126953125,40.750816345214844,2,19.5,1,0.5,0,0,0.3,21.3
2,2015-01-30 19:50:05,2015-01-30 19:53:21,2,.56,-73.980453491210937,40.730384826660156,1,N,-73.985305786132812,40.723670959472656,1,4.5,1,0.5,1.26,0,0.3,7.56
2,2015-01-30 19:50:05,2015-01-30 20:01:42,1,1.38,-73.973953247070312,40.747650146484375,1,N,-73.989547729492188,40.739845275878906,2,8.5,1,0.5,0,0,0.3,10.3
2,2015-01-30 19:50:05,2015-01-30 20:01:11,1,1.39,-73.98187255859375,40.779758453369141,1,N,-73.990531921386719,40.761440277099609,2,8.5,1,0.5,0,0,0.3,10.3
2,2015-01-30 19:50:06,2015-01-30 19:59:10,1,2.38,-73.992904663085938,40.752712249755859,1,N,-73.983383178710938,40.777729034423828,2,9,1,0.5,0,0,0.3,10.8
2,2015-01-30 19:50:06,2015-01-30 19:57:22,5,.84,-73.968452453613281,40.762020111083984,1,N,-73.981788635253906,40.764488220214844,1,6.5,1,0.5,1,0,0.3,9.3
2,2015-01-30 19:50:06,2015-01-30 19:52:27,1,.40,-73.980087280273437,40.735885620117188,1,N,-73.986885070800781,40.738796234130859,1,3.5,1,0.5,1.06,0,0.3,6.36
2,2015-01-30 19:50:06,2015-01-30 19:57:51,2,1.87,-73.978668212890625,40.777423858642578,1,N,-73.952644348144531,40.772491455078125,1,8,1,0.5,1.96,0,0.3,11.76
2,2015-01-30 19:50:06,2015-01-30 20:00:45,2,1.52,-73.960296630859375,40.761848449707031,1,N,-73.97381591796875,40.756153106689453,2,8.5,1,0.5,0,0,0.3,10.3
2,2015-01-30 19:50:06,2015-01-30 19:58:02,1,1.38,-73.967765808105469,40.759727478027344,1,N,-73.953750610351563,40.771045684814453,1,7.5,1,0.5,2.32,0,0.3,11.62
2,2015-01-30 19:50:06,2015-01-30 19:55:34,4,.70,-73.981758117675781,40.775787353515625,1,N,-73.986228942871094,40.767368316650391,1,5.5,1,0.5,1.82,0,0.3,9.12
2,2015-01-30 19:50:06,2015-01-30 19:57:28,1,1.69,-73.996536254882813,40.737838745117188,1,N,-73.976905822753906,40.747348785400391,1,7.5,1,0.5,1.86,0,0.3,11.16
1,2015-01-21 07:10:15,2015-01-21 07:17:05,1,1.20,-73.97515869140625,40.761135101318359,1,N,-73.973289489746094,40.747871398925781,2,6.5,0,0.5,0,0,0.3,7.3
1,2015-01-21 07:10:16,2015-01-21 07:19:41,1,2.20,-73.947067260742187,40.771640777587891,1,N,-73.973579406738281,40.759555816650391,1,9.5,0,0.5,2.05,0,0.3,12.35
1,2015-01-21 07:10:16,2015-01-21 07:31:30,1,6.80,-73.974273681640625,40.731571197509766,1,N,-73.935440063476562,40.800384521484375,1,23,0,0.5,5.95,0,0.3,29.75
1,2015-01-21 07:10:16,2015-01-21 07:19:24,1,2.10,-73.996658325195312,40.742767333984375,1,N,-73.981941223144531,40.768745422363281,1,9,0,0.5,1.5,0,0.3,11.3
1,2015-01-21 07:10:17,2015-01-21 07:32:16,1,5.10,-73.954315185546875,40.784088134765625,1,N,-74.008544921875,40.733421325683594,1,19,0,0.5,3.95,0,0.3,23.75
1,2015-01-21 07:10:17,2015-01-21 07:11:34,1,.30,-74.000320434570313,40.761611938476563,1,N,-73.998023986816406,40.764968872070313,1,3,0,0.5,0.75,0,0.3,4.55
1,2015-01-21 07:10:19,2015-01-21 07:25:17,1,3.60,-73.960319519042969,40.770648956298828,1,N,-73.956100463867188,40.810577392578125,1,14,0,0.5,6,0,0.3,20.8
1,2015-01-21 07:10:19,2015-01-21 07:18:40,1,1.40,-74.000823974609375,40.727447509765625,1,N,-74.013343811035156,40.715873718261719,1,8,0,0.5,1.76,0,0.3,10.56
1,2015-01-21 07:10:19,2015-01-21 07:12:50,1,.60,-73.975898742675781,40.754692077636719,1,N,-73.9708251953125,40.762725830078125,2,4,0,0.5,0,0,0.3,4.8
1,2015-01-21 07:10:19,2015-01-21 07:21:08,1,3.10,-73.948234558105469,40.829750061035156,1,N,-73.973289489746094,40.794399261474609,1,11.5,0,0.5,2.5,0,0.3,14.8
1,2015-01-21 07:10:20,2015-01-21 07:14:59,1,1.00,-74.002975463867188,40.723617553710937,1,N,-73.998367309570312,40.735176086425781,2,5.5,0,0.5,0,0,0.3,6.3
1,2015-01-21 07:10:20,2015-01-21 07:19:20,1,1.80,-73.985687255859375,40.768001556396484,1,N,-73.970840454101563,40.783332824707031,1,8.5,0,0.5,1,0,0.3,10.3
1,2015-01-21 07:10:20,2015-01-21 07:15:56,1,1.20,-73.988899230957031,40.755706787109375,1,N,-73.988121032714844,40.769962310791016,2,6,0,0.5,0,0,0.3,6.8
1,2015-01-21 07:10:21,2015-01-21 07:24:22,1,3.10,-73.948478698730469,40.782600402832031,1,N,-73.981529235839844,40.755054473876953,2,12,0,0.5,0,0,0.3,12.8
1,2015-01-21 07:10:21,2015-01-21 07:14:36,1,1.30,-73.991539001464844,40.749961853027344,1,N,-73.984817504882812,40.737064361572266,2,6,0,0.5,0,0,0.3,6.8
1,2015-01-21 07:10:22,2015-01-21 07:17:16,1,2.00,-73.968467712402344,40.786811828613281,1,N,-73.983238220214844,40.763076782226563,1,8,0,0.5,1.75,0,0.3,10.55
1,2015-01-21 07:10:23,2015-01-21 07:20:10,1,1.10,-73.960075378417969,40.761985778808594,1,N,-73.974563598632812,40.761215209960938,1,8,0,0.5,1,0,0.3,9.8
1,2015-01-21 07:10:23,2015-01-21 07:14:07,1,.70,-73.964675903320313,40.764205932617188,1,N,-73.97540283203125,40.763603210449219,1,4.5,0,0.5,1.32,0,0.3,6.62
1,2015-01-21 07:10:23,2015-01-21 07:16:30,1,1.30,-73.983802795410156,40.737602233886719,1,N,-73.978919982910156,40.752853393554687,1,6.5,0,0.5,1.45,0,0.3,8.75
1,2015-01-21 07:10:23,2015-01-21 07:43:27,1,18.40,-73.951255798339844,40.778995513916016,2,N,-73.7845458984375,40.645744323730469,1,52,0,0.5,0,5.33,0.3,58.13
1,2015-01-21 07:10:23,2015-01-21 07:21:05,1,1.70,-73.958953857421875,40.763809204101562,1,N,-73.980094909667969,40.754554748535156,1,9,0,0.5,1.95,0,0.3,11.75
1,2015-01-21 07:10:24,2015-01-21 07:17:45,1,1.60,-73.960433959960937,40.778861999511719,1,N,-73.978218078613281,40.763210296630859,1,8,0,0.5,1.76,0,0.3,10.56
1,2015-01-07 22:16:42,2015-01-07 22:30:59,2,3.80,-73.955604553222656,40.772502899169922,1,N,-73.99267578125,40.730258941650391,1,14,0.5,0.5,2,0,0.3,17.3
1,2015-01-07 22:16:42,2015-01-07 22:21:08,1,1.10,-73.957977294921875,40.766910552978516,1,Y,-73.963699340820313,40.757068634033203,2,6,0.5,0.5,0,0,0.3,7.3
1,2015-01-07 22:16:42,2015-01-07 22:26:59,1,2.40,-73.977714538574219,40.756374359130859,1,N,-73.985725402832031,40.731151580810547,1,10,0.5,0.5,2.8,0,0.3,14.1
1,2015-01-07 22:16:42,2015-01-07 22:30:50,1,4.00,-74.011825561523438,40.709453582763672,1,N,-74.002716064453125,40.760543823242188,1,15,0.5,0.5,3.25,0,0.3,19.55
1,2015-01-07 22:16:42,2015-01-07 22:35:25,1,7.70,-73.981391906738281,40.679824829101563,1,N,-73.964889526367187,40.753158569335938,1,24,0.5,0.5,5,0,0.3,30.3
1,2015-01-07 22:16:42,2015-01-07 22:30:05,1,2.90,-73.983413696289062,40.747028350830078,1,N,-73.951889038085938,40.773548126220703,1,11.5,0.5,0.5,2.56,0,0.3,15.36
1,2015-01-07 22:16:43,2015-01-07 22:31:14,2,3.00,-73.993598937988281,40.741748809814453,1,N,-73.965042114257813,40.758216857910156,1,13,0.5,0.5,1,0,0.3,15.3
1,2015-01-07 22:16:44,2015-01-07 22:33:30,1,9.90,-73.990821838378906,40.750846862792969,1,N,-73.926712036132813,40.867061614990234,2,27.5,0.5,0.5,0,0,0.3,28.8
1,2015-01-07 22:16:44,2015-01-07 22:30:42,1,4.40,-73.982398986816406,40.772499084472656,1,N,-73.932723999023438,40.765834808349609,2,15,0.5,0.5,0,0,0.3,16.3
1,2015-01-07 22:16:44,2015-01-07 22:38:48,1,5.60,-73.99261474609375,40.732234954833984,1,N,-73.966667175292969,40.672889709472656,1,20,0.5,0.5,5.3,0,0.3,26.6
1,2015-01-07 22:16:45,2015-01-07 22:24:06,1,1.70,-73.981895446777344,40.752071380615234,1,N,-74.001121520996094,40.739208221435547,1,7.5,0.5,0.5,1,0,0.3,9.8
1,2015-01-07 22:16:45,2015-01-07 22:25:31,1,1.30,-73.982376098632812,40.772697448730469,1,N,-73.961822509765625,40.765140533447266,1,8,0.5,0.5,1.85,0,0.3,11.15
1,2015-01-07 22:16:45,2015-01-07 22:33:06,1,5.00,-73.990585327148438,40.746025085449219,1,N,-73.941749572753906,40.804122924804688,1,16,0.5,0.5,4.3,0,0.3,21.6
1,2015-01-07 22:16:45,2015-01-07 22:23:19,1,1.50,-73.984260559082031,40.759956359863281,1,N,-73.966156005859375,40.765205383300781,1,7,0.5,0.5,1.66,0,0.3,9.96
1,2015-01-07 22:16:46,2015-01-07 22:22:41,1,1.30,-73.984054565429687,40.764957427978516,1,N,-73.982177734375,40.781387329101563,1,6.5,0.5,0.5,1.55,0,0.3,9.35
1,2015-01-07 22:16:47,2015-01-07 22:34:10,1,3.10,-73.984611511230469,40.687660217285156,1,N,-73.962165832519531,40.676216125488281,1,14,0.5,0.5,3.06,0,0.3,18.36
1,2015-01-07 22:16:48,2015-01-07 22:26:06,1,2.50,-73.988517761230469,40.718521118164062,1,N,-73.950729370117188,40.716365814208984,2,10,0.5,0.5,0,0,0.3,11.3
1,2015-01-07 22:16:48,2015-01-07 22:23:02,1,1.50,-73.97198486328125,40.782180786132812,1,N,-73.951484680175781,40.775306701660156,1,7,0.5,0.5,1.65,0,0.3,9.95
1,2015-01-07 22:16:48,2015-01-07 22:27:41,1,2.50,-73.977607727050781,40.758014678955078,1,N,-73.986412048339844,40.72808837890625,2,10.5,0.5,0.5,0,0,0.3,11.8
1,2015-01-07 22:16:48,2015-01-07 22:37:56,1,4.90,-73.990768432617188,40.746185302734375,1,N,-73.949386596679688,40.796463012695313,2,19,0.5,0.5,0,0,0.3,20.3
1,2015-01-07 22:16:48,2015-01-07 22:26:47,1,.90,-73.985687255859375,40.740974426269531,1,N,-73.973030090332031,40.743610382080078,1,8,0.5,0.5,1.85,0,0.3,11.15
1,2015-01-07 22:16:48,2015-01-07 22:24:45,4,.80,-73.970314025878906,40.763851165771484,1,N,-73.982582092285156,40.769027709960938,2,7,0.5,0.5,0,0,0.3,8.3
1,2015-01-21 07:26:56,2015-01-21 07:36:35,1,1.40,-73.984695434570313,40.77001953125,1,N,-73.9896240234375,40.753959655761719,1,8,0,0.5,2,0,0.3,10.8
1,2015-01-21 07:26:56,2015-01-21 07:38:36,1,1.80,-73.990760803222656,40.740055084228516,1,N,-73.979438781738281,40.761447906494141,1,10,0,0.5,1,0,0.3,11.8
1,2015-01-21 07:26:57,2015-01-21 07:32:39,1,1.10,-73.968582153320313,40.790657043457031,1,N,-73.974441528320312,40.790912628173828,1,6.5,0,0.5,1.1,0,0.3,8.4
